cell_id,indicator,n_replicas,k_used_RE,k_used_stouffer,run_ids,slope_per_replica,ci_per_replica,mk_z_per_replica,slope_RE,se_RE,ci_lo_RE,ci_hi_RE,tau2_RE,I2_RE,Q_RE,Q_pvalue_RE,stouffer_z,stouffer_p,slope_pooled,ci_lo_pooled,ci_hi_pooled,pooled_coverage_pct,k_used_pooled,agreement_pct,q_value_cell,bh_reject_cell,degraded_replicas,RE_significant,pooled_ci_excludes_zero,replicas_disagree
e2,proc.io_write_count_rate,3,3,3,wosar2026_e2_r01;wosar2026_e2_r02;wosar2026_e2_r03,1.55097e-05;-0.00610201;-0.011873,"[-0.00615081,0.0109952];[-0.015398,1.35652e-05];[-0.0207844,-4.90289e-05]",0.6447;-1.638;-3.907,-0.005529875825115056,0.0032020827375868195,-0.011805957990785224,0.0007462063405551103,1.0723373083525635e-05,34.68399967558975,3.0620368517154124,0.21631525404963262,-2.829011122876744,0.004669207614479849,-0.00610201,-0.011873,1.55097e-05,75.0,3,10.346239101545097,0.017009256309890877,True,False,False,False,False
e2,proc.num_fds,3,0,3,wosar2026_e2_r01;wosar2026_e2_r02;wosar2026_e2_r03,0;0;0,"[0,0];[0,0];[0,0]",0;0;0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,75.0,3,,1.0,False,True,False,False,False
e2,proc.num_threads,3,0,3,wosar2026_e2_r01;wosar2026_e2_r02;wosar2026_e2_r03,0;0;0,"[0,0];[0,0];[0,0]",0;0;0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,75.0,3,,1.0,False,True,False,False,False
e2,proc.pss_bytes,3,3,3,wosar2026_e2_r01;wosar2026_e2_r02;wosar2026_e2_r03,20517.6;159426;64507.9,"[11841.2,30256.9];[36881.2,229721];[37351.2,83858.2]",5.139;3.887;5.447,60125.80787921416,24251.504462890694,12592.859131948397,107658.75662647992,1317069617.488375,89.54582756477609,19.131117382962557,7.010203800784061e-05,8.356215612586437,6.476229427429054e-17,64507.9,20517.6,159426.0,75.0,3,7.288204974457825,2.203775622249527e-15,True,False,True,True,True
e2,proc.rss_bytes,3,3,3,wosar2026_e2_r01;wosar2026_e2_r02;wosar2026_e2_r03,21736;161421;68452.7,"[12858.7,31611];[40282.5,231396];[38046.5,88774.5]",5.318;3.937;5.73,64080.83423363848,25752.19590805723,13606.530253846307,114555.13821343065,1507502383.0653944,89.45377014906639,18.964122992473442,7.620667533883573e-05,8.651790082898067,5.069783479712636e-18,68452.7,21736.0,161421.0,75.0,3,6.822423301203773,2.5855895746534445e-16,True,False,True,True,True
e2,proc.uss_bytes,3,3,3,wosar2026_e2_r01;wosar2026_e2_r02;wosar2026_e2_r03,19071;157246;60004.7,"[10915.7,29028.5];[33244.4,228055];[35108.6,78882.7]",4.848;3.833;5.166,55746.9777473707,22818.711216054264,11022.303763904347,100471.65173083705,1145763673.3591208,89.18698064430477,18.496221399498353,9.629340747094785e-05,7.994430613404143,1.3017404379340502e-15,60004.7,19071.0,157246.0,75.0,3,7.63758399948437,2.2129587444878857e-14,True,False,True,True,True
e2,proc.vms_bytes,3,2,3,wosar2026_e2_r01;wosar2026_e2_r02;wosar2026_e2_r03,0;37763.8;35246.3,"[0,0];[0,90655];[0,59185.9]",-1.489;2.434;2.669,35998.66783018595,12642.59030482473,11219.19083272948,60778.14482764242,0.0,0.0,0.008308742866087133,0.9273715715152425,2.0864976848297725,0.03693356470049658,35246.3,0.0,37763.8,75.0,3,2.0899879788192175,0.11080069410148974,False,True,False,False,False
e2,proc.voluntary_ctx_switches_rate,3,3,3,wosar2026_e2_r01;wosar2026_e2_r02;wosar2026_e2_r03,1.17592e-06;2.4117e-06;2.90353e-07,"[-2.57102e-06,0.00298523];[-1.52218e-06,0.00396223];[-5.10779e-06,1.05983e-05]",0.8005;1.281;0.2366,2.904107755907234e-07,4.006568802548982e-06,-7.562464077405281e-06,8.143285628586727e-06,0.0,0.0,5.751039518538341e-06,0.999997124484375,1.338101624890028,0.18086331116466048,1.17592e-06,2.90353e-07,2.4117e-06,75.0,3,304.9161046479993,0.3653080740355519,False,False,False,True,False
e2,system.cpu_percent_total,3,3,3,wosar2026_e2_r01;wosar2026_e2_r02;wosar2026_e2_r03,0.00233645;0.00545785;0.00350058,"[0,0.00495868];[0,0.00958466];[0,0.0060241]",2.55;4.494;2.699,0.0031714379247808375,0.000906976360062312,0.001393764259058706,0.0049491115905029685,0.0,0.0,1.3560209509848618,0.50762592260077,5.62496201463915,1.8554879988879498e-08,0.00350058,0.00233645,0.00545785,75.0,3,10.378323114803138,1.1470289447670962e-07,True,False,True,True,False
e2,system.fd_allocated,3,3,3,wosar2026_e2_r01;wosar2026_e2_r02;wosar2026_e2_r03,-0.585731;-0.141129;0.222222,"[-1.19639,0];[-0.761763,0.479616];[-0.516746,0.954712]",-1.786;-0.4877;1.144,-0.20515894821817204,0.22904085475609673,-0.6540790235401217,0.24376112710377756,0.04848637730186836,30.697809240195873,2.8859116545562618,0.23622847513987905,-0.6519231393592346,0.5144507567659562,-0.141129,-0.585731,0.222222,75.0,3,31.20992224530256,0.8071637112409019,False,False,False,False,False
e2,system.load_avg_1m,3,3,3,wosar2026_e2_r01;wosar2026_e2_r02;wosar2026_e2_r03,-0.00802121;0.00922859;0.000959505,"[-0.0222276,0.0062436];[-0.0156948,0.0341541];[-0.0137338,0.0157149]",-2.073;1.766;0.156,-0.0018195480300146282,0.004830325378555478,-0.011286985771983366,0.007647889711954108,0.0,0.0,1.6207417464521692,0.44469311086742447,-0.0876983511893658,0.9301164301361977,0.000959505,-0.00802121,0.00922859,75.0,3,152.73315044023795,1.0,False,False,False,False,False
e2,system.mem_used_bytes,3,3,3,wosar2026_e2_r01;wosar2026_e2_r02;wosar2026_e2_r03,4.14629e+07;1.40202e+07;1.47385e+07,"[2.65399e+07,5.29824e+07];[1.26907e+07,1.51817e+07];[1.43916e+07,1.50839e+07]",4.646;4.39;4.518,15318176.184791427,1286484.8785076845,12796665.822916366,17839686.546666488,3219084109150.0815,88.18834535987848,16.932428698062783,0.00021046012577518843,7.825561433168868,5.053963177161255e-15,14738500.0,14020200.0,41462900.0,75.0,3,3.784237612875583,6.873389920939307e-14,True,False,True,True,True
e2,system.swap_used_bytes,3,3,3,wosar2026_e2_r01;wosar2026_e2_r02;wosar2026_e2_r03,47427.4;16120.2;334797,"[0,3.91186e+06];[-70812.2,118338];[207708,419674]",2.537;0.8398;3.985,171607.75219192827,153166.2596877927,-128598.11679614545,471813.621180002,45377071510.6518,89.66291829375132,19.347820369756935,6.290340986238743e-05,4.250773688523695,2.130333409871794e-05,47427.4,16120.2,334797.0,75.0,3,72.36290354356684,9.657511458085465e-05,True,False,False,True,True
e3,client.drop_rate,3,0,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,0;0;0,"[0,0];[0,0];[0,0]",-0.4424;-1.565;1.592,,,,,,,,,-0.2399052026558269,0.8104037474916465,0.0,0.0,0.0,75.0,3,,1.0,False,True,False,False,False
e3,client.e2e_p50,3,3,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,-0.173734;-0.165121;0.831735,"[-1.35481,1.01843];[-1.32078,0.999453];[-0.611102,2.24584]",-0.666;-0.9086;4.283,0.08312537569237279,0.3659962900549526,-0.6342273528153343,0.8004781042000798,0.0,0.0,1.4109737268591518,0.4938680694123537,1.5636989331747977,0.11788828841282366,-0.165121,-0.173734,0.831735,75.0,3,298.6409067323479,0.2647277787568163,False,False,False,False,False
e3,client.e2e_p95,3,3,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,-0.179781;-0.146471;0.851896,"[-1.37837,1.01798];[-1.31064,1.0264];[-0.602397,2.27138]",-0.7097;-0.8063;4.409,0.0941382032892488,0.36885503947544324,-0.6288176740826199,0.8170940806611175,0.0,0.0,1.4320395877199452,0.48869349097281467,1.6700664826686793,0.09490621067748693,-0.146471,-0.179781,0.851896,75.0,3,255.59145477841085,0.23268789948900231,False,False,False,False,False
e3,client.e2e_p99,3,3,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,-0.175998;-0.142347;0.853138,"[-1.36252,1.01088];[-1.2977,1.01841];[-0.589771,2.26046]",-0.6815;-0.7769;4.299,0.0969895858583173,0.3655392522673219,-0.6194673485856337,0.8134465203022683,0.0,0.0,1.4488751400863165,0.4845970442187201,1.6400656306307784,0.10099152161805706,-0.142347,-0.175998,0.853138,75.0,3,246.76524158783496,0.23680770586303035,False,False,False,False,False
e3,client.tokens_per_sec,3,3,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,0.00312581;0.0117832;0.00148588,"[-0.0734633,0.0791557];[-0.0614035,0.0845649];[-0.071535,0.0756303]",0.09729;0.5153;0.04582,0.005556003167610719,0.021871707071393874,-0.037312542692321274,0.048424549027542715,0.0,0.0,0.04361650329730466,0.9784278289883424,0.38013578881335286,0.7038446206627926,0.00312581,0.00148588,0.0117832,75.0,3,43.73995288155657,1.0,False,False,False,True,False
e3,client.ttft_p50,3,3,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,-0.152417;-0.154703;0.827658,"[-1.29753,0.996746];[-1.28162,0.981667];[-0.595708,2.22323]",-0.6289;-0.8104;3.467,0.08805119401910476,0.35685004720523295,-0.6113748985031517,0.7874772865413613,0.0,0.0,1.403384783838191,0.4957455975925473,1.170479521236204,0.24180805063838406,-0.152417,-0.154703,0.827658,75.0,3,273.100435147909,0.46788007601251613,False,False,False,False,False
e3,client.ttft_p99,3,3,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,-0.167565;-0.14475;0.861506,"[-1.31027,0.976134];[-1.2629,0.982744];[-0.522131,2.21246]",-0.6775;-0.7159;4.252,0.10404511780389239,0.35264078239239666,-0.5871308156852051,0.7952210512929898,0.0,0.0,1.5844470473028562,0.4528367817322593,1.650323412863471,0.09887680613034627,-0.14475,-0.167565,0.861506,75.0,3,239.12233755439584,0.2345449819836121,False,False,False,False,False
e3,gpu.ecc_db_volatile,3,0,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,0;0;0,"[0,0];[0,0];[0,0]",0;0;0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,75.0,3,,1.0,False,True,False,False,False
e3,gpu.ecc_sb_volatile,3,0,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,0;0;0,"[0,0];[0,0];[0,0]",0;0;0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,75.0,3,,1.0,False,True,False,False,False
e3,gpu.gpu_util_percent,3,0,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,0;0;0,"[0,0];[0,0];[0,0]",-3.072;-2.121;-2.67,,,,,,,,,-4.539670525621876,5.634219821205939e-06,0.0,0.0,0.0,75.0,3,,2.7366210560143135e-05,True,True,False,False,False
e3,gpu.mem_clock_mhz,3,0,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,0;0;0,"[0,0];[0,0];[0,0]",0;0;0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,75.0,3,,1.0,False,True,False,False,False
e3,gpu.mem_util_percent,3,0,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,0;0;0,"[0,0];[0,0];[0,0]",-1.88;-2.083;-3.442,,,,,,,,,-4.275140179284573,1.910170704529722e-05,0.0,0.0,0.0,75.0,3,,8.856245993728712e-05,True,True,False,False,False
e3,gpu.power_draw_w,3,3,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,-0.0569899;-0.0048764;-0.0118176,"[-0.0715456,-0.0426603];[-0.0185325,0.00888649];[-0.0261006,0.00239617]",-8.054;-0.6828;-1.699,-0.024508728662657013,0.01620763558288662,-0.05627569440511478,0.007258237079800757,0.0007360457075946101,93.40451629282776,30.32378046548895,2.6018049565079313e-07,-6.025139074671748,1.6896427031693618e-09,-0.0118176,-0.0569899,-0.0048764,75.0,3,51.78207665252742,1.188576246367413e-08,True,False,False,True,True
e3,gpu.sm_clock_mhz,3,0,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,0;0;0,"[0,0];[0,0];[0,0]",0;0;0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,75.0,3,,1.0,False,True,False,False,False
e3,gpu.temperature_c,3,1,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,-0.0373832;0;0,"[-0.0434153,0];[0,0];[0,0]",-3.172;0.3566;-0.4906,-0.0373832,0.011075331632653061,-0.0434153,0.0,0.0,0.0,0.0,1.0,-1.9085138758948024,0.05632483147177814,0.0,-0.0373832,0.0,75.0,3,100.0,0.15118770552950975,False,True,False,False,False
e3,gpu.vram_used_bytes,3,1,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,0;4.99721e+07;0,"[0,0];[0,7.23734e+07];[0,0]",1.737;5;1.779,49972100.0,18462602.040816326,0.0,72373400.0,0.0,0.0,0.0,1.0,4.91719409314228,8.77934957067807e-07,0.0,0.0,49972100.0,75.0,3,100.0,4.713124506364016e-06,True,True,False,False,False
e3,proc.cpu_percent,3,0,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,0;0;0,"[0,0];[0,0];[0,0]",2.639;2.338;2.948,,,,,,,,,4.575437374798173,4.752261112656284e-06,0.0,0.0,0.0,75.0,3,,2.423653167454705e-05,True,True,False,False,False
e3,proc.involuntary_ctx_switches_rate,3,0,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,0;0;0,"[0,0];[0,0];[0,0]",-1.542;1.557;-1.328,,,,,,,,,-0.7577780018140758,0.44858389376714647,0.0,0.0,0.0,75.0,3,,0.7217238051267177,False,True,False,False,False
e3,proc.io_read_bytes_rate,3,0,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,0;0;0,"[0,0];[0,0];[0,0]",0;0;0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,75.0,3,,1.0,False,True,False,False,False
e3,proc.io_read_count_rate,3,3,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,-2.72241e-06;7.38046e-06;-1.36389e-05,"[-0.0095256,0.00862141];[-0.00810616,0.010602];[-0.0108619,0.00740536]",-0.1197;0.1871;-0.5117,-3.1552798234100066e-06,0.002705510557130929,-0.00530595597180003,0.005299645412153211,0.0,0.0,9.943367474825244e-06,0.9999950283286214,-0.25653693186037235,0.7975362668043855,-2.72241e-06,-1.36389e-05,7.38046e-06,75.0,3,13.718904428013337,1.0,False,False,False,False,False
e3,proc.io_write_bytes_rate,3,0,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,0;0;0,"[0,0];[0,0];[0,0]",0;0;0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,75.0,3,,1.0,False,True,False,False,False
e3,proc.io_write_count_rate,3,3,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,-0.00522852;0.00904336;0.0117582,"[-0.031472,0.0186312];[-0.0162214,0.0360308];[-0.0124153,0.0373318]",-0.5943;0.7292;1.424,0.005117387679371944,0.007462147574927121,-0.009508421567485215,0.0197431969262291,0.0,0.0,1.0157831329595597,0.6017630195070676,0.8999626299576742,0.36814013826205405,0.00904336,-0.00522852,0.0117582,75.0,3,76.7182900067069,0.6364456627581274,False,False,False,False,False
e3,proc.num_fds,3,3,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,0;0;0,"[-0.0368098,0];[-0.0596125,0];[-0.0249377,0.0940439]",-0.9294;-1.677;1.492,0.0,0.007726578631753647,-0.015144094118237148,0.015144094118237148,0.0,0.0,0.0,1.0,-0.6432767417278508,0.5200445451929214,0.0,0.0,0.0,75.0,3,,0.8071637112409019,False,False,False,False,False
e3,proc.num_threads,3,0,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,0;0;0,"[0,0];[0,0];[0,0]",-0.8565;1.427;1.351,,,,,,,,,1.108873360762325,0.2674848173153106,0.0,0.0,0.0,75.0,3,,0.4915937183092195,False,True,False,False,False
e3,proc.pss_bytes,3,3,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,10977.8;31082.6;30093.1,"[4931.64,19830];[21389.4,88010.5];[17090.8,56062]",3.464;5.432;5.52,19935.21649620664,7718.613061854368,4806.73489497208,35063.6980974412,96002952.51553485,53.06330963163566,4.261058852475065,0.11877439492268785,8.32303529261611,8.573890387351962e-17,30093.1,10977.8,31082.6,75.0,3,50.95446796740955,2.203775622249527e-15,True,False,True,True,False
e3,proc.rss_bytes,3,3,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,10976.9;31080.2;30093.1,"[4874.15,20107.6];[21392.6,88027.3];[17090.8,56179.4]",3.464;5.433;5.517,19927.799974621692,7706.137774264128,4823.769937064002,35031.83001217938,94920336.40202427,52.53961239665777,4.214040594685656,0.12159975827248096,8.322094211677332,8.642257342155007e-17,30093.1,10976.9,31080.2,75.0,3,51.010648633185525,2.203775622249527e-15,True,False,True,True,False
e3,proc.uss_bytes,3,3,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,10977.4;31082;30093.1,"[4972.02,19530.6];[21388.3,87944.2];[17089.3,55935.7]",3.464;5.433;5.52,19945.501730241554,7731.692282290323,4791.384856952522,35099.61860353059,97139763.9349647,53.61396546803818,4.311642545391374,0.1158080415640914,8.322937143070348,8.580995697965417e-17,30093.1,10977.4,31082.0,75.0,3,50.87662575252525,2.203775622249527e-15,True,False,True,True,False
e3,proc.vms_bytes,3,2,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,0;5.21672e+07;12538.8,"[0,0];[20862.5,7.73413e+07];[2745.92,19740.5]",1.662;5.374;4.683,22360002.571868487,25809208.91967494,-28226046.910694398,72946052.05443138,1165524383594017.0,85.69689801489989,6.991490384685258,0.008189813154620048,6.765944710622457,1.3244211859759407e-11,12538.8,0.0,52167200.0,75.0,3,99.9439230833731,1.0006737849595996e-10,True,True,False,False,True
e3,proc.voluntary_ctx_switches_rate,3,3,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,0.0503013;0.0623067;0.164676,"[0.0161445,0.0847864];[0.0233699,0.101794];[0.124582,0.204612]",2.764;3.54;6.833,0.0919738172389502,0.03553791520212433,0.02231950344278652,0.1616281310351139,0.00341489785523478,90.19053574154869,20.388473287691575,3.738516298649142e-05,7.585123913564851,3.321694575544621e-14,0.0623067,0.0503013,0.164676,75.0,3,32.25604648100482,3.5664510179531726e-13,True,False,True,True,True
e3,system.cpu_percent_total,3,3,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,0.00258398;0.00562852;0.00342466,"[0,0.00509338];[0,0.00985545];[0,0.00595829]",2.81;4.652;2.887,0.0032984993909169888,0.0009192624937132126,0.0014967449032390922,0.005100253878594885,0.0,0.0,1.1681860204166408,0.5576113803571475,5.974218512980031,2.3119574724050306e-09,0.00342466,0.00258398,0.00562852,75.0,3,3.8247880060374455,1.572131081235421e-08,True,False,True,True,False
e3,system.fd_allocated,3,3,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,-0.537572;-0.117371;0.222956,"[-1.15008,0.0724638];[-0.757363,0.520548];[-0.53066,0.976492]",-1.56;-0.4054;1.152,-0.18520521666668,0.21572113769671675,-0.6080186465522448,0.2376082132188848,0.02559558810275569,18.198511473617167,2.444943284076004,0.29450136467272137,-0.4693753765463204,0.6388013456806012,-0.117371,-0.537572,0.222956,75.0,3,36.626515109865124,0.9652998112506863,False,False,False,False,False
e3,system.load_avg_1m,3,3,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,-0.00791114;0.00860602;4.31102e-05,"[-0.0221201,0.00637775];[-0.0163267,0.0335693];[-0.0145937,0.0147634]",-1.762;1.562;0.006663,-0.002231923818715173,0.0048267432764085,-0.011692340640475835,0.007228493003045487,0.0,0.0,1.4275508904617908,0.48979152125979586,-0.11166356041914717,0.9110901731532299,4.31102e-05,-0.00791114,0.00860602,75.0,3,101.93152649918026,1.0,False,False,False,False,False
e3,system.mem_used_bytes,3,3,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,4.14826e+07;1.40588e+07;1.4754e+07,"[2.65625e+07,5.29721e+07];[1.14292e+07,1.66547e+07];[1.24083e+07,1.67052e+07]",4.653;4.399;4.508,18215876.494361013,3028105.895261567,12280788.939648341,24150964.049073685,19852406136956.773,87.48770046444496,15.984272070188094,0.0003381110943101931,7.829175645853996,4.910791742189422e-15,14754000.0,14058800.0,41482600.0,75.0,3,19.004720939081285,6.873389920939307e-14,True,False,True,True,True
e3,system.swap_used_bytes,3,3,3,wosar2026_e3_r01;wosar2026_e3_r02;wosar2026_e3_r03,46811.4;16024.7;333393,"[0,3.91112e+06];[-71183.4,117544];[74342.4,452535]",2.54;0.8298;3.959,159757.07946588175,146610.7576666257,-127600.00556070462,447114.1644924681,38365767061.30987,76.9179122892071,8.664727493712903,0.013136459497639925,4.231304282746082,2.3234010969200308e-05,46811.4,16024.7,333393.0,75.0,3,70.69838772935431,0.00010084549441950772,True,False,False,True,True
e3b,client.drop_rate,3,0,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,0;0;0,"[0,0];[0,0];[0,0]",0;0;0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,75.0,3,,1.0,False,True,False,False,False
e3b,client.e2e_p50,3,3,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,-0.0120265;-0.000708834;0.0153325,"[-0.0345493,0.0104495];[-0.0242788,0.0228871];[-0.00958154,0.0403893]",-1.157;-0.08532;1.547,0.00011501778560898836,0.007861877193799802,-0.015294261514238624,0.0155242970854566,3.9920541932694836e-05,21.494065874440683,2.5475781191282665,0.27976954743811844,0.1761870948972521,0.8601469589758379,-0.000708834,-0.0120265,0.0153325,75.0,3,716.2820786775835,1.0,False,False,False,False,False
e3b,client.e2e_p95,3,3,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,-0.0200952;-0.0218294;0.026101,"[-0.0607871,0.0204219];[-0.0620398,0.0179537];[-0.0146884,0.0675208]",-1.282;-1.47;1.621,-0.005522381286377353,0.015595878163835276,-0.036090302487494494,0.025045539914739786,0.0003013477438430441,41.29674755058886,3.4069662523785125,0.1820483211738513,-0.653468128679586,0.5134545298371024,-0.0200952,-0.0218294,0.026101,75.0,3,263.8865003684366,0.8071637112409019,False,False,False,False,False
e3b,client.e2e_p99,3,3,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,-0.020415;-0.0233616;0.0275195,"[-0.062595,0.0217175];[-0.0650242,0.017676];[-0.0149914,0.0700362]",-1.226;-1.588;1.706,-0.0056559886090603185,0.01640110576820154,-0.03780215591473533,0.0264901786966147,0.00034773705865722077,43.08974269809412,3.514304968593107,0.17253546243661685,-0.639831115321327,0.5222824013911719,-0.020415,-0.0233616,0.0275195,75.0,3,260.94485705464905,0.8071637112409019,False,False,False,False,False
e3b,client.tokens_per_sec,3,3,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,-0.0144836;-0.0327154;0.0333333,"[-0.0542399,0.0251375];[-0.0735123,0.00722022];[-0.0067659,0.0731497]",-0.7262;-1.967;1.927,-0.004569207580378642,0.019654322745099397,-0.04309168016077346,0.03395326500001618,0.0007423043583476634,64.05438478191995,5.563960966771917,0.06191576273119425,-0.44237905530928257,0.658214932646801,-0.0144836,-0.0327154,0.0333333,75.0,3,216.98275346903299,0.9801156661310029,False,False,False,False,False
e3b,client.ttft_p50,3,3,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,-0.000683186;0.000229201;0.0005464,"[-0.00146618,6.68654e-05];[-0.000616319,0.00110884];[-0.000357189,0.00148477]",-2.118;0.7213;1.289,-2.9457787272813266e-06,0.00038025858852158717,-0.0007482526122295921,0.0007423610547750295,2.464656186200193e-07,56.84820195729109,4.634801076007371,0.09852937637053368,-0.06252761150350578,0.9501426741550312,0.000229201,-0.000683186,0.0005464,75.0,3,7880.6590792897305,1.0,False,False,False,False,False
e3b,client.ttft_p99,3,3,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,-0.0012721;0.000433079;0.00149099,"[-0.00296996,0.00030242];[-0.0012494,0.00222221];[-0.000303759,0.00343153]",-2.649;0.5071;2.377,0.00016877522517384932,0.000810312505752749,-0.0014194372861015387,0.0017569877364492373,1.1771989096520357e-06,59.790292769478285,4.973923307956525,0.08316225882376636,0.13542501119192624,0.8922758502150833,0.000433079,-0.0012721,0.00149099,75.0,3,156.60105003794297,1.0,False,False,False,False,False
e3b,gpu.ecc_db_volatile,3,0,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,0;0;0,"[0,0];[0,0];[0,0]",0;0;0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,75.0,3,,1.0,False,True,False,False,False
e3b,gpu.ecc_sb_volatile,3,0,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,0;0;0,"[0,0];[0,0];[0,0]",0;0;0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,75.0,3,,1.0,False,True,False,False,False
e3b,gpu.gpu_util_percent,3,0,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,0;0;0,"[0,0];[0,0];[0,0]",-0.7156;-2.012;0.7663,,,,,,,,,-1.132262397517466,0.25752413388705997,0.0,0.0,0.0,75.0,3,,0.4819717735133966,False,True,False,False,False
e3b,gpu.mem_clock_mhz,3,0,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,0;0;0,"[0,0];[0,0];[0,0]",-1.735;-1.734;0,,,,,,,,,-2.002614464219212,0.04521868613389488,0.0,0.0,0.0,75.0,3,,0.12475269198830677,False,True,False,False,False
e3b,gpu.mem_util_percent,3,0,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,0;0;0,"[0,0];[0,0];[0,0]",-0.7711;-2.035;0.8667,,,,,,,,,-1.1199105658584232,0.26275187530668465,0.0,0.0,0.0,75.0,3,,0.4872852960233061,False,True,False,False,False
e3b,gpu.power_draw_w,3,3,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,-0.0033638;-0.0462176;0.00813588,"[-0.017897,0.00963255];[-0.0653004,-0.0295135];[-0.00529412,0.0223737]",-0.4688;-2.762;1.042,-0.01329054422966456,0.015075679974743584,-0.042838876980161984,0.016257788520832865,0.0006213667905395098,91.36271269394462,23.155418236439225,9.372702168099455e-06,-1.2637314046649049,0.2063264491364517,-0.0033638,-0.0462176,0.00813588,75.0,3,74.69027647120738,0.4086465594547199,False,False,False,False,True
e3b,gpu.sm_clock_mhz,3,0,3,wosar2026_e3b_r01;wosar2026_e3b_r02;wosar2026_e3b_r03,0;0;0,"[0,0];[0,0];[0,0]",-1.735;-1.734;0,,,,,,,,,-2.002614464219212,0.04521868613389488,0.0,0.0,0.0,75.0,3,,0.12475269198830677,False,True,False,False,False
